1, 520
2, 540
3, 560
4, 580
5, 4100
6, 4100
7, 4100
8, 4100
9, 4100
10, 4100
11, 4100
12, 4100
13, 4100
14, 4100
15, 4100
16, 4100
17, 4100
18, 4100
19, 4100
20, 4100
21, 4100
22, 4100
23, 4100
24, 4100
25, 4100
26, 4100
27, 4100
28, 4100
29, 4100
30, 4100
31, 4100
32, 4100
33, 4100
34, 4100
35, 4100
36, 4100
37, 4100
38, 4100
39, 4100
40, 4100
41, 4100
42, 4100
43, 4100
44, 4100
45, 4100
46, 4100
47, 4100
48, 4100
49, 4100
50, 4100
51, 4100
52, 4100
53, 4100
54, 4100
55, 4100
56, 4100
57, 4100
58, 4100
59, 4100
60, 4100
61, 4100
62, 4100
63, 4100
64, 4100
65, 4100
66, 4100
67, 4100
68, 4100
69, 4100
70, 4100
71, 4100
72, 4100
73, 4100
74, 4100
75, 4100
76, 4100
77, 4100
78, 4100
79, 4100
80, 4100
81, 4100
82, 4100
83, 4100
84, 4100
85, 4100
86, 4100
87, 4100
88, 4100
89, 4100
90, 4100
91, 4100
92, 4100
93, 4100
94, 4100
95, 4100
96, 4100
97, 4100
98, 4100
99, 4100
100, 4100
101, 4100
102, 4100
103, 4100
104, 4100
105, 4100
106, 4100
107, 4100
108, 4100
109, 4100
110, 4100
111, 4100
112, 4100
113, 4100
114, 4100
115, 4100
116, 4100
117, 4100
118, 4100
119, 4100
120, 4100
121, 4100
122, 4100
123, 4100
124, 4100
125, 4100
126, 4100
127, 4100
128, 4100
129, 4100
130, 4100
131, 4100
132, 4100
133, 4100
134, 4100
135, 4100
136, 4100
137, 4100
138, 4100
139, 4100
140, 4100
141, 4100
142, 4100
143, 4100
144, 4100
145, 4100
146, 4100
147, 4100
148, 4100
149, 4100
150, 4100
151, 4100
152, 4100
153, 4100
154, 4100
155, 4100
156, 4100
157, 4100
158, 4100
159, 4100
160, 4100
161, 4100
162, 4100
163, 4100
164, 4100
165, 4100
166, 4100
167, 4100
168, 4100
169, 4100
170, 4100
171, 4100
172, 4100
173, 4100
174, 4100
175, 4100
176, 4100
177, 4100
178, 4100
179, 4100
180, 4100
181, 4120
182, 4140
183, 4160
184, 4180
185, 4200
186, 4220
187, 4240
188, 4260
189, 4280
190, 4300
191, 4320
192, 4340
193, 4360
194, 4380
195, 4400
196, 4420
197, 4440
198, 4460
199, 4480
200, 4500
201, 4520
202, 4540
203, 4560
204, 4580
205, 4600
206, 4620
207, 4640
208, 4660
209, 4680
210, 4700
211, 4720
212, 4740
213, 4760
214, 4780
215, 4800
216, 4820
217, 4840
218, 4860
219, 4880
220, 4900
221, 4920
222, 4940
223, 4960
224, 4980
225, 5000
226, 5020
227, 5040
228, 5060
229, 5080
230, 5100
231, 5120
232, 5140
233, 5160
234, 5180
235, 5200
236, 5220
237, 5240
238, 5260
239, 5280
240, 5300
241, 5320
242, 5340
243, 5360
244, 5380
245, 5400
246, 5420
247, 5440
248, 5460
249, 5480
250, 5500
251, 5520
252, 5540
253, 5560
254, 5580
255, 5600
256, 5620
257, 5640
258, 5660
259, 5680
260, 5700
261, 5720
262, 5740
263, 5760
264, 5780
265, 5800
266, 5820
267, 5840
268, 5860
269, 5880
270, 5900
271, 5920
272, 5940
273, 5960
274, 5980
275, 6000
