1, 520
2, 540
3, 560
4, 580
5, 600
6, 620
7, 640
8, 660
9, 680
10, 700
11, 720
12, 740
13, 760
14, 780
15, 800
16, 820
17, 840
18, 860
19, 880
20, 900
21, 920
22, 940
23, 960
24, 980
25, 1000
26, 1020
27, 1040
28, 1060
29, 1080
30, 1100
31, 1120
32, 1140
33, 1160
34, 1180
35, 1200
36, 1220
37, 1240
38, 1260
39, 1280
40, 1300
41, 1320
42, 1340
43, 1360
44, 1380
45, 1400
46, 1420
47, 1440
48, 1460
49, 1480
50, 1500
51, 1520
52, 1540
53, 1560
54, 1580
55, 1600
56, 1620
57, 1640
58, 1660
59, 1680
60, 1700
61, 1720
62, 1740
63, 1760
64, 1780
65, 1800
66, 1820
67, 1840
68, 1860
69, 1880
70, 1900
71, 1920
72, 1940
73, 1960
74, 1980
75, 2000
76, 2020
77, 2040
78, 2060
79, 5080
80, 5080
81, 5080
82, 5080
83, 5080
84, 5080
85, 5080
86, 5080
87, 5080
88, 5080
89, 5080
90, 5080
91, 5080
92, 5080
93, 5080
94, 5080
95, 5080
96, 5080
97, 5080
98, 5080
99, 5080
100, 5080
101, 5080
102, 5080
103, 5080
104, 5080
105, 5080
106, 5080
107, 5080
108, 5080
109, 5080
110, 5080
111, 5080
112, 5080
113, 5080
114, 5080
115, 5080
116, 5080
117, 5080
118, 5080
119, 5080
120, 5080
121, 5080
122, 5080
123, 5080
124, 5080
125, 5080
126, 5080
127, 5080
128, 5080
129, 5080
130, 5080
131, 5080
132, 5080
133, 5080
134, 5080
135, 5080
136, 5080
137, 5080
138, 5080
139, 5080
140, 5080
141, 5080
142, 5080
143, 5080
144, 5080
145, 5080
146, 5080
147, 5080
148, 5080
149, 5080
150, 5080
151, 5080
152, 5080
153, 5080
154, 5080
155, 5080
156, 5080
157, 5080
158, 5080
159, 5080
160, 5080
161, 5080
162, 5080
163, 5080
164, 5080
165, 5080
166, 5080
167, 5080
168, 5080
169, 5080
170, 5080
171, 5080
172, 5080
173, 5080
174, 5080
175, 5080
176, 5080
177, 5080
178, 5080
179, 5080
180, 5080
181, 5080
182, 5080
183, 5080
184, 5080
185, 5080
186, 5080
187, 5080
188, 5080
189, 5080
190, 5080
191, 5080
192, 5080
193, 5080
194, 5080
195, 5080
196, 5080
197, 5080
198, 5080
199, 5080
200, 5080
201, 5080
202, 5080
203, 5080
204, 5080
205, 5080
206, 5080
207, 5080
208, 5080
209, 5080
210, 5080
211, 5080
212, 5080
213, 5080
214, 5080
215, 5080
216, 5080
217, 5080
218, 5080
219, 5080
220, 5080
221, 5080
222, 5080
223, 5080
224, 5080
225, 5080
226, 5080
227, 5080
228, 5080
229, 5080
230, 5100
231, 5120
232, 5140
233, 5160
234, 5180
235, 5200
236, 5220
237, 5240
238, 5260
239, 5280
240, 5300
241, 5320
242, 5340
243, 5360
244, 5380
245, 5400
246, 5420
247, 5440
248, 5460
249, 5480
250, 5500
251, 5520
252, 5540
253, 5560
254, 5580
255, 5600
256, 5620
257, 5640
258, 5660
259, 5680
260, 5700
261, 5720
262, 5740
263, 5760
264, 5780
265, 5800
266, 5820
267, 5840
268, 5860
269, 5880
270, 5900
271, 5920
272, 5940
273, 5960
274, 5980
275, 6000
